protein_weight,protein_A,protein_C,protein_D,protein_E,protein_F,protein_G,protein_H,protein_I,protein_K,protein_L,protein_M,protein_N,protein_P,protein_Q,protein_R,protein_S,protein_T,protein_V,protein_W,protein_Y,protein_aromaticity,protein_instability,protein_gravy,protein_average,protein_isopt,protein_helix,protein_turn,protein_sheet
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
57220.6330000001,0.09792843691148775,0.005649717514124294,0.047080979284369114,0.032015065913371,0.04519774011299435,0.07156308851224105,0.02824858757062147,0.054613935969868174,0.062146892655367235,0.09981167608286252,0.022598870056497175,0.0696798493408663,0.05273069679849341,0.054613935969868174,0.03389830508474576,0.08851224105461393,0.04331450094161959,0.07156308851224105,0.0,0.018832391713747645,0.064030131826742,36.82129943502823,-0.15028248587570636,1.001778804050357,9.21944637298584,0.2900188323917137,0.2824858757062147,0.2523540489642184
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
23417.093499999908,0.016877637130801686,0.0,0.02109704641350211,0.0,0.0,0.2869198312236287,0.0,0.0,0.0,0.0,0.008438818565400843,0.03375527426160337,0.046413502109704644,0.18143459915611815,0.016877637130801686,0.22784810126582278,0.04219409282700422,0.0,0.0,0.11814345991561181,0.11814345991561181,86.31139240506317,-1.4109704641350207,1.0225775898078526,4.68707981109619,0.11814345991561181,0.5949367088607594,0.025316455696202528
10056.349799999995,0.047058823529411764,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.07058823529411765,0.03529411764705882,0.0,0.07058823529411765,0.023529411764705882,0.0,0.29411764705882354,0.047058823529411764,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.0,0.0,0.12941176470588237,0.15294117647058825,30.522352941176464,-2.210588235294118,1.0207811716791977,9.61876354217529,0.17647058823529413,0.47058823529411764,0.09411764705882353
13070.279099999992,0.022222222222222223,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259256,-1.038518518518519,1.0190279667422528,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035
13070.279099999992,0.022222222222222223,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259256,-1.038518518518519,1.0190279667422528,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035
13070.279099999992,0.022222222222222223,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259256,-1.038518518518519,1.0190279667422528,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035
13070.279099999992,0.022222222222222223,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259256,-1.038518518518519,1.0190279667422528,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035
13070.279099999992,0.022222222222222223,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259256,-1.038518518518519,1.0190279667422528,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035
